date,ward_id,ward_code,ward_name,demand_liters,dry_pipe_hours,historical_deficit,scenario_flag,synthetic,seed,generator_version,generated_at
2026-08-28,17,E,Byculla / Mazgaon / Nagpada,5279,22.7,0.33,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-28,18,F/S,Parel / Sewri / Lalbaug,4864,24.9,0.3,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-28,19,G/S,Worli / Lower Parel,3363,17.2,0.23,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-28,20,B,Sandhurst Road / Dongri,4878,24.5,0.34,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-28,21,H/W,Bandra West / Khar,2728,12.4,0.18,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-28,22,C,Marine Lines / Chandanwadi,2050,17.8,0.24,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-28,23,A,Colaba / Fort / Nariman Point,2027,7.6,0.16,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-28,24,D,Malabar Hill / Walkeshwar,1000,13.4,0.14,SCENARIO_3_SEVERE_SHORTAGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-29,1,M/E,Govandi / Mankhurd / Shivaji Nagar,32137,50.2,0.75,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-29,2,G/N,Dharavi / Mahim / Dadar West,27165,53.8,0.74,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-29,3,L,Kurla / Asalpha / Sakinaka,23595,52.4,0.71,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-29,4,P/N,Malad / Marve / Malvani,20457,48.0,0.55,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-29,5,F/N,Matunga / Sion / Wadala,17452,37.1,0.54,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-29,6,H/E,Bandra East / Santacruz East,13400,35.0,0.57,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-29,7,S,Bhandup / Kanjurmarg / Powai,15292,39.1,0.52,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-29,8,K/E,Andheri East / Marol,13206,33.3,0.45,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-29,9,N,Ghatkopar / Pant Nagar,10246,37.1,0.47,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-29,10,P/S,Goregaon West & East,10214,29.9,0.42,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-29,11,M/W,Chembur West / Tilak Nagar,9784,29.3,0.44,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-29,12,R/S,Kandivali West & East,7381,25.7,0.43,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-29,13,T,Mulund / Nahur,8385,22.6,0.4,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-29,14,R/C,Borivali / Gorai,7762,22.9,0.38,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-29,15,K/W,Andheri West / Versova,5071,5.4,0.12,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-29,16,R/N,Dahisar / Mandapeshwar,4965,20.6,0.34,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-29,17,E,Byculla / Mazgaon / Nagpada,5514,29.9,0.4,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-29,18,F/S,Parel / Sewri / Lalbaug,5817,23.4,0.29,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-29,19,G/S,Worli / Lower Parel,4216,17.2,0.24,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-29,20,B,Sandhurst Road / Dongri,2398,25.9,0.33,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-29,21,H/W,Bandra West / Khar,4338,15.6,0.21,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-29,22,C,Marine Lines / Chandanwadi,2519,18.0,0.23,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-29,23,A,Colaba / Fort / Nariman Point,2230,8.4,0.13,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-29,24,D,Malabar Hill / Walkeshwar,792,8.6,0.17,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-30,1,M/E,Govandi / Mankhurd / Shivaji Nagar,31196,59.1,0.74,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-30,2,G/N,Dharavi / Mahim / Dadar West,27241,48.7,0.65,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-30,3,L,Kurla / Asalpha / Sakinaka,23826,52.6,0.64,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-30,4,P/N,Malad / Marve / Malvani,19121,44.5,0.59,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-30,5,F/N,Matunga / Sion / Wadala,17421,41.0,0.52,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-30,6,H/E,Bandra East / Santacruz East,13881,43.9,0.56,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-30,7,S,Bhandup / Kanjurmarg / Powai,16005,37.6,0.48,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-30,8,K/E,Andheri East / Marol,13802,40.0,0.47,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-30,9,N,Ghatkopar / Pant Nagar,11309,32.0,0.49,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-30,10,P/S,Goregaon West & East,8935,33.1,0.46,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-30,11,M/W,Chembur West / Tilak Nagar,9520,27.4,0.45,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-30,12,R/S,Kandivali West & East,9442,28.0,0.4,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-30,13,T,Mulund / Nahur,8335,31.3,0.34,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-30,14,R/C,Borivali / Gorai,5806,20.9,0.34,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-30,15,K/W,Andheri West / Versova,6954,5.2,0.14,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-30,16,R/N,Dahisar / Mandapeshwar,5148,22.0,0.36,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-30,17,E,Byculla / Mazgaon / Nagpada,6048,28.7,0.36,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-30,18,F/S,Parel / Sewri / Lalbaug,4661,24.7,0.32,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-30,19,G/S,Worli / Lower Parel,3496,24.3,0.25,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-30,20,B,Sandhurst Road / Dongri,3576,18.8,0.32,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-30,21,H/W,Bandra West / Khar,4462,10.8,0.2,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-30,22,C,Marine Lines / Chandanwadi,3584,21.5,0.26,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-30,23,A,Colaba / Fort / Nariman Point,1549,12.4,0.18,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-30,24,D,Malabar Hill / Walkeshwar,2977,6.8,0.16,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-31,1,M/E,Govandi / Mankhurd / Shivaji Nagar,31789,62.8,0.77,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-31,2,G/N,Dharavi / Mahim / Dadar West,29214,53.3,0.7,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-31,3,L,Kurla / Asalpha / Sakinaka,24316,52.5,0.65,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-31,4,P/N,Malad / Marve / Malvani,19311,41.9,0.58,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-31,5,F/N,Matunga / Sion / Wadala,16547,40.1,0.52,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-31,6,H/E,Bandra East / Santacruz East,15033,40.7,0.55,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-31,7,S,Bhandup / Kanjurmarg / Powai,14047,39.6,0.47,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-31,8,K/E,Andheri East / Marol,14195,32.7,0.52,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-31,9,N,Ghatkopar / Pant Nagar,10681,37.2,0.43,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-31,10,P/S,Goregaon West & East,11265,28.2,0.41,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-31,11,M/W,Chembur West / Tilak Nagar,9603,26.6,0.39,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-31,12,R/S,Kandivali West & East,8058,32.7,0.36,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-31,13,T,Mulund / Nahur,8121,26.8,0.38,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-31,14,R/C,Borivali / Gorai,7876,26.4,0.32,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-31,15,K/W,Andheri West / Versova,7372,9.0,0.11,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-31,16,R/N,Dahisar / Mandapeshwar,6738,22.1,0.33,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-31,17,E,Byculla / Mazgaon / Nagpada,6935,21.6,0.35,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-31,18,F/S,Parel / Sewri / Lalbaug,5692,24.2,0.31,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-31,19,G/S,Worli / Lower Parel,5662,24.2,0.31,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-31,20,B,Sandhurst Road / Dongri,3185,22.4,0.3,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-31,21,H/W,Bandra West / Khar,2669,16.7,0.19,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-31,22,C,Marine Lines / Chandanwadi,3484,21.7,0.28,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-31,23,A,Colaba / Fort / Nariman Point,1459,15.5,0.21,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-08-31,24,D,Malabar Hill / Walkeshwar,356,11.4,0.15,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-01,1,M/E,Govandi / Mankhurd / Shivaji Nagar,31084,57.1,0.74,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-01,2,G/N,Dharavi / Mahim / Dadar West,28097,52.6,0.68,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-01,3,L,Kurla / Asalpha / Sakinaka,23624,49.3,0.65,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-01,4,P/N,Malad / Marve / Malvani,19496,40.6,0.62,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-01,5,F/N,Matunga / Sion / Wadala,15584,37.4,0.51,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-01,6,H/E,Bandra East / Santacruz East,15123,37.4,0.56,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-01,7,S,Bhandup / Kanjurmarg / Powai,14162,34.3,0.54,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-01,8,K/E,Andheri East / Marol,14065,31.9,0.48,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-01,9,N,Ghatkopar / Pant Nagar,11016,30.5,0.42,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-01,10,P/S,Goregaon West & East,11496,31.1,0.45,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-01,11,M/W,Chembur West / Tilak Nagar,10169,35.1,0.37,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-01,12,R/S,Kandivali West & East,9818,25.0,0.42,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-01,13,T,Mulund / Nahur,6973,30.2,0.38,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-01,14,R/C,Borivali / Gorai,6530,21.4,0.38,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-01,15,K/W,Andheri West / Versova,6354,7.4,0.14,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-01,16,R/N,Dahisar / Mandapeshwar,5276,23.1,0.33,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-01,17,E,Byculla / Mazgaon / Nagpada,6450,31.3,0.41,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-01,18,F/S,Parel / Sewri / Lalbaug,5562,23.3,0.27,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-01,19,G/S,Worli / Lower Parel,5145,24.6,0.25,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-01,20,B,Sandhurst Road / Dongri,4265,21.6,0.29,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-01,21,H/W,Bandra West / Khar,2366,17.1,0.2,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-01,22,C,Marine Lines / Chandanwadi,1438,20.5,0.27,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-01,23,A,Colaba / Fort / Nariman Point,3246,11.3,0.15,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-01,24,D,Malabar Hill / Walkeshwar,2517,11.3,0.15,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-02,1,M/E,Govandi / Mankhurd / Shivaji Nagar,32126,65.9,0.73,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-02,2,G/N,Dharavi / Mahim / Dadar West,28338,47.1,0.66,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-02,3,L,Kurla / Asalpha / Sakinaka,25173,48.7,0.62,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-02,4,P/N,Malad / Marve / Malvani,20177,38.5,0.59,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-02,5,F/N,Matunga / Sion / Wadala,14942,43.4,0.51,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-02,6,H/E,Bandra East / Santacruz East,13712,42.3,0.5,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-02,7,S,Bhandup / Kanjurmarg / Powai,15561,34.4,0.55,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-02,8,K/E,Andheri East / Marol,12524,36.1,0.52,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-02,9,N,Ghatkopar / Pant Nagar,12022,29.5,0.45,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-02,10,P/S,Goregaon West & East,10273,29.5,0.46,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-02,11,M/W,Chembur West / Tilak Nagar,9792,30.3,0.44,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-02,12,R/S,Kandivali West & East,9228,27.3,0.36,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-02,13,T,Mulund / Nahur,7554,23.5,0.39,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-02,14,R/C,Borivali / Gorai,8396,21.2,0.31,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-02,15,K/W,Andheri West / Versova,5121,5.4,0.16,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-02,16,R/N,Dahisar / Mandapeshwar,4965,28.0,0.28,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-02,17,E,Byculla / Mazgaon / Nagpada,5375,27.9,0.35,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-02,18,F/S,Parel / Sewri / Lalbaug,6278,26.9,0.36,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-02,19,G/S,Worli / Lower Parel,4360,23.5,0.24,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-02,20,B,Sandhurst Road / Dongri,3966,23.6,0.28,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-02,21,H/W,Bandra West / Khar,2396,17.7,0.22,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-02,22,C,Marine Lines / Chandanwadi,3313,20.9,0.26,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-02,23,A,Colaba / Fort / Nariman Point,2287,7.4,0.12,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-02,24,D,Malabar Hill / Walkeshwar,2813,8.7,0.1,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-03,1,M/E,Govandi / Mankhurd / Shivaji Nagar,31578,63.2,0.85,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-03,2,G/N,Dharavi / Mahim / Dadar West,27930,51.8,0.69,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-03,3,L,Kurla / Asalpha / Sakinaka,24837,48.6,0.64,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-03,4,P/N,Malad / Marve / Malvani,19530,44.1,0.61,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-03,5,F/N,Matunga / Sion / Wadala,17079,35.7,0.53,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-03,6,H/E,Bandra East / Santacruz East,12978,43.0,0.55,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-03,7,S,Bhandup / Kanjurmarg / Powai,15901,41.9,0.51,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-03,8,K/E,Andheri East / Marol,12264,35.5,0.53,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-03,9,N,Ghatkopar / Pant Nagar,11081,30.7,0.47,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-03,10,P/S,Goregaon West & East,8960,28.9,0.45,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-03,11,M/W,Chembur West / Tilak Nagar,7872,26.2,0.38,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-03,12,R/S,Kandivali West & East,7878,27.8,0.36,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-03,13,T,Mulund / Nahur,6510,30.0,0.34,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-03,14,R/C,Borivali / Gorai,6163,23.9,0.3,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-03,15,K/W,Andheri West / Versova,6217,6.1,0.14,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-03,16,R/N,Dahisar / Mandapeshwar,5764,20.2,0.35,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-03,17,E,Byculla / Mazgaon / Nagpada,4387,22.4,0.32,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-03,18,F/S,Parel / Sewri / Lalbaug,6310,19.3,0.33,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-03,19,G/S,Worli / Lower Parel,4399,23.3,0.3,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-03,20,B,Sandhurst Road / Dongri,2629,25.2,0.3,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-03,21,H/W,Bandra West / Khar,2186,10.8,0.2,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-03,22,C,Marine Lines / Chandanwadi,3991,15.8,0.28,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-03,23,A,Colaba / Fort / Nariman Point,1033,15.2,0.13,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-03,24,D,Malabar Hill / Walkeshwar,1857,13.6,0.12,SCENARIO_1_NORMAL,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-04,1,M/E,Govandi / Mankhurd / Shivaji Nagar,40291,67.4,0.77,SCENARIO_4_HEATWAVE_SURGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-04,2,G/N,Dharavi / Mahim / Dadar West,35165,50.1,0.71,SCENARIO_4_HEATWAVE_SURGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-04,3,L,Kurla / Asalpha / Sakinaka,30086,46.6,0.63,SCENARIO_4_HEATWAVE_SURGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-04,4,P/N,Malad / Marve / Malvani,23931,39.5,0.63,SCENARIO_4_HEATWAVE_SURGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-04,5,F/N,Matunga / Sion / Wadala,18603,39.3,0.55,SCENARIO_4_HEATWAVE_SURGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-04,6,H/E,Bandra East / Santacruz East,14391,38.4,0.55,SCENARIO_4_HEATWAVE_SURGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-04,7,S,Bhandup / Kanjurmarg / Powai,18528,42.3,0.51,SCENARIO_4_HEATWAVE_SURGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-04,8,K/E,Andheri East / Marol,14302,34.0,0.48,SCENARIO_4_HEATWAVE_SURGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-04,9,N,Ghatkopar / Pant Nagar,12417,33.2,0.47,SCENARIO_4_HEATWAVE_SURGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-04,10,P/S,Goregaon West & East,10333,32.4,0.42,SCENARIO_4_HEATWAVE_SURGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-04,11,M/W,Chembur West / Tilak Nagar,10419,29.0,0.37,SCENARIO_4_HEATWAVE_SURGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-04,12,R/S,Kandivali West & East,8233,25.3,0.41,SCENARIO_4_HEATWAVE_SURGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-04,13,T,Mulund / Nahur,8914,23.5,0.37,SCENARIO_4_HEATWAVE_SURGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-04,14,R/C,Borivali / Gorai,6850,27.9,0.32,SCENARIO_4_HEATWAVE_SURGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-04,15,K/W,Andheri West / Versova,6220,11.4,0.14,SCENARIO_4_HEATWAVE_SURGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-04,16,R/N,Dahisar / Mandapeshwar,7032,24.8,0.27,SCENARIO_4_HEATWAVE_SURGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-04,17,E,Byculla / Mazgaon / Nagpada,6072,25.3,0.4,SCENARIO_4_HEATWAVE_SURGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-04,18,F/S,Parel / Sewri / Lalbaug,6352,23.9,0.27,SCENARIO_4_HEATWAVE_SURGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-04,19,G/S,Worli / Lower Parel,4964,21.6,0.28,SCENARIO_4_HEATWAVE_SURGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-04,20,B,Sandhurst Road / Dongri,2404,17.3,0.32,SCENARIO_4_HEATWAVE_SURGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-04,21,H/W,Bandra West / Khar,2207,15.4,0.21,SCENARIO_4_HEATWAVE_SURGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-04,22,C,Marine Lines / Chandanwadi,3600,12.7,0.27,SCENARIO_4_HEATWAVE_SURGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-04,23,A,Colaba / Fort / Nariman Point,3327,15.9,0.15,SCENARIO_4_HEATWAVE_SURGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-04,24,D,Malabar Hill / Walkeshwar,1192,9.5,0.1,SCENARIO_4_HEATWAVE_SURGE,true,42,2.0.0,2026-09-18T12:00:00Z
2026-09-05,1,M/E,Govandi / Mankhurd / Shivaji Nagar,40767,63.5,0.79,SCENARIO_4_HEATWAVE_SURGE,true,42,2.0.0,2026-09-18T12:00:00Z
