dispatch_id,dispatched_at,transponder_id,ward_code,ward_name,delivered_volume_liters,route_distance_km,otp_code,delivery_status,tds_reading_ppm,ph_reading,synthetic,seed,generator_version,generated_at
20315,2026-09-01T17:00:00Z,T-09,D,Malabar Hill / Walkeshwar,8000,7.32,7419,Delivered,236.8,7.58,true,42,2.0.0,2026-09-18T12:00:00Z
20316,2026-09-01T17:00:00Z,T-09,C,Marine Lines / Chandanwadi,8000,5.88,7419,Delivered,230.8,7.39,true,42,2.0.0,2026-09-18T12:00:00Z
20317,2026-09-01T18:00:00Z,T-02,H/E,Bandra East / Santacruz East,12000,5.97,7419,Delivered,187.5,7.38,true,42,2.0.0,2026-09-18T12:00:00Z
20318,2026-09-01T14:00:00Z,T-08,S,Bhandup / Kanjurmarg / Powai,10000,1.09,7419,Delivered,203.0,7.65,true,42,2.0.0,2026-09-18T12:00:00Z
20319,2026-09-01T08:00:00Z,T-02,S,Bhandup / Kanjurmarg / Powai,12000,1.81,7419,Delivered,172.6,7.37,true,42,2.0.0,2026-09-18T12:00:00Z
20320,2026-09-01T19:00:00Z,T-04,L,Kurla / Asalpha / Sakinaka,10000,5.89,7419,Delivered,195.8,7.52,true,42,2.0.0,2026-09-18T12:00:00Z
20321,2026-09-01T14:00:00Z,T-07,E,Byculla / Mazgaon / Nagpada,10000,5.7,7419,Delivered,214.4,7.34,true,42,2.0.0,2026-09-18T12:00:00Z
20322,2026-09-01T10:00:00Z,T-08,P/N,Malad / Marve / Malvani,10000,11.37,7419,Delivered,170.9,7.36,true,42,2.0.0,2026-09-18T12:00:00Z
20323,2026-09-01T16:00:00Z,T-01,R/C,Borivali / Gorai,10000,15.24,7419,Delivered,200.7,7.25,true,42,2.0.0,2026-09-18T12:00:00Z
20324,2026-09-01T16:00:00Z,T-07,N,Ghatkopar / Pant Nagar,10000,4.51,7419,Delivered,180.8,7.79,true,42,2.0.0,2026-09-18T12:00:00Z
20325,2026-09-01T13:00:00Z,T-06,P/S,Goregaon West & East,12000,8.71,7419,Delivered,174.5,7.35,true,42,2.0.0,2026-09-18T12:00:00Z
20326,2026-09-01T15:00:00Z,T-06,C,Marine Lines / Chandanwadi,12000,6.02,7419,Delivered,239.2,7.44,true,42,2.0.0,2026-09-18T12:00:00Z
20327,2026-09-01T13:00:00Z,T-02,F/N,Matunga / Sion / Wadala,12000,3.54,7419,Delivered,236.6,7.16,true,42,2.0.0,2026-09-18T12:00:00Z
20328,2026-09-02T17:00:00Z,T-06,F/N,Matunga / Sion / Wadala,12000,4.07,7419,Delivered,227.8,7.69,true,42,2.0.0,2026-09-18T12:00:00Z
20329,2026-09-02T18:00:00Z,T-04,R/C,Borivali / Gorai,10000,14.94,7419,Delivered,164.2,7.34,true,42,2.0.0,2026-09-18T12:00:00Z
20330,2026-09-02T13:00:00Z,T-10,F/N,Matunga / Sion / Wadala,10000,3.96,7419,Delivered,217.8,7.78,true,42,2.0.0,2026-09-18T12:00:00Z
20331,2026-09-02T12:00:00Z,T-04,R/N,Dahisar / Mandapeshwar,10000,18.26,7419,Delivered,239.1,7.64,true,42,2.0.0,2026-09-18T12:00:00Z
20332,2026-09-02T11:00:00Z,T-04,M/E,Govandi / Mankhurd / Shivaji Nagar,10000,5.95,7419,Delivered,217.3,7.67,true,42,2.0.0,2026-09-18T12:00:00Z
20333,2026-09-02T17:00:00Z,T-01,K/W,Andheri West / Versova,10000,7.38,7419,Delivered,234.4,7.74,true,42,2.0.0,2026-09-18T12:00:00Z
20334,2026-09-02T12:00:00Z,T-02,M/E,Govandi / Mankhurd / Shivaji Nagar,12000,4.37,7419,Delivered,195.7,7.68,true,42,2.0.0,2026-09-18T12:00:00Z
20335,2026-09-02T18:00:00Z,T-01,S,Bhandup / Kanjurmarg / Powai,10000,1.21,7419,Delivered,200.5,7.68,true,42,2.0.0,2026-09-18T12:00:00Z
20336,2026-09-02T15:00:00Z,T-01,G/N,Dharavi / Mahim / Dadar West,10000,3.72,7419,Delivered,204.4,7.48,true,42,2.0.0,2026-09-18T12:00:00Z
20337,2026-09-02T17:00:00Z,T-03,H/W,Bandra West / Khar,8000,6.47,7419,Delivered,178.0,7.37,true,42,2.0.0,2026-09-18T12:00:00Z
20338,2026-09-02T11:00:00Z,T-05,S,Bhandup / Kanjurmarg / Powai,8000,0.77,7419,Delivered,165.3,7.69,true,42,2.0.0,2026-09-18T12:00:00Z
20339,2026-09-02T09:00:00Z,T-10,E,Byculla / Mazgaon / Nagpada,10000,4.62,7419,Delivered,184.7,7.17,true,42,2.0.0,2026-09-18T12:00:00Z
20340,2026-09-02T08:00:00Z,T-08,H/E,Bandra East / Santacruz East,10000,6.32,7419,Delivered,233.6,7.14,true,42,2.0.0,2026-09-18T12:00:00Z
20341,2026-09-02T08:00:00Z,T-03,L,Kurla / Asalpha / Sakinaka,8000,7.0,7419,Delivered,176.4,7.26,true,42,2.0.0,2026-09-18T12:00:00Z
20342,2026-09-02T18:00:00Z,T-05,G/S,Worli / Lower Parel,8000,5.64,7419,Delivered,173.1,7.37,true,42,2.0.0,2026-09-18T12:00:00Z
20343,2026-09-02T10:00:00Z,T-06,T,Mulund / Nahur,12000,4.23,7419,Delivered,171.4,7.73,true,42,2.0.0,2026-09-18T12:00:00Z
20344,2026-09-02T13:00:00Z,T-01,R/N,Dahisar / Mandapeshwar,10000,17.09,7419,Delivered,188.8,7.11,true,42,2.0.0,2026-09-18T12:00:00Z
20345,2026-09-02T16:00:00Z,T-02,G/N,Dharavi / Mahim / Dadar West,12000,3.68,7419,Delivered,222.5,7.62,true,42,2.0.0,2026-09-18T12:00:00Z
20346,2026-09-03T13:00:00Z,T-07,T,Mulund / Nahur,10000,3.99,7419,Delivered,188.0,7.12,true,42,2.0.0,2026-09-18T12:00:00Z
20347,2026-09-03T18:00:00Z,T-07,K/E,Andheri East / Marol,10000,3.1,7419,Delivered,197.1,7.23,true,42,2.0.0,2026-09-18T12:00:00Z
20348,2026-09-03T08:00:00Z,T-01,R/N,Dahisar / Mandapeshwar,10000,17.95,7419,Delivered,234.1,7.3,true,42,2.0.0,2026-09-18T12:00:00Z
20349,2026-09-03T16:00:00Z,T-08,P/N,Malad / Marve / Malvani,10000,11.83,7419,Delivered,176.4,7.71,true,42,2.0.0,2026-09-18T12:00:00Z
20350,2026-09-03T14:00:00Z,T-02,F/N,Matunga / Sion / Wadala,12000,3.6,7419,Delivered,184.6,7.62,true,42,2.0.0,2026-09-18T12:00:00Z
20351,2026-09-03T15:00:00Z,T-05,T,Mulund / Nahur,8000,3.93,7419,Delivered,196.8,7.41,true,42,2.0.0,2026-09-18T12:00:00Z
20352,2026-09-03T17:00:00Z,T-08,R/C,Borivali / Gorai,10000,15.44,7419,Delivered,173.1,7.58,true,42,2.0.0,2026-09-18T12:00:00Z
20353,2026-09-03T11:00:00Z,T-04,G/N,Dharavi / Mahim / Dadar West,10000,3.34,7419,Delivered,190.6,7.27,true,42,2.0.0,2026-09-18T12:00:00Z
20354,2026-09-03T10:00:00Z,T-10,F/N,Matunga / Sion / Wadala,10000,3.92,7419,Delivered,174.1,7.28,true,42,2.0.0,2026-09-18T12:00:00Z
20355,2026-09-03T12:00:00Z,T-04,G/N,Dharavi / Mahim / Dadar West,10000,4.7,7419,Delivered,190.4,7.64,true,42,2.0.0,2026-09-18T12:00:00Z
20356,2026-09-03T12:00:00Z,T-04,K/E,Andheri East / Marol,10000,3.7,7419,Delivered,162.1,7.71,true,42,2.0.0,2026-09-18T12:00:00Z
20357,2026-09-03T09:00:00Z,T-05,K/E,Andheri East / Marol,8000,3.84,7419,Delivered,187.2,7.78,true,42,2.0.0,2026-09-18T12:00:00Z
20358,2026-09-03T11:00:00Z,T-04,H/W,Bandra West / Khar,10000,6.88,7419,Delivered,225.0,7.24,true,42,2.0.0,2026-09-18T12:00:00Z
20359,2026-09-03T15:00:00Z,T-03,K/W,Andheri West / Versova,8000,6.45,7419,Delivered,200.0,7.62,true,42,2.0.0,2026-09-18T12:00:00Z
20360,2026-09-03T09:00:00Z,T-02,K/W,Andheri West / Versova,12000,6.56,7419,Delivered,193.2,7.27,true,42,2.0.0,2026-09-18T12:00:00Z
20361,2026-09-03T10:00:00Z,T-07,F/N,Matunga / Sion / Wadala,10000,3.72,7419,Delivered,176.6,7.13,true,42,2.0.0,2026-09-18T12:00:00Z
20362,2026-09-03T13:00:00Z,T-04,T,Mulund / Nahur,10000,4.55,7419,Delivered,188.0,7.1,true,42,2.0.0,2026-09-18T12:00:00Z
20363,2026-09-04T18:00:00Z,T-01,M/W,Chembur West / Tilak Nagar,10000,4.69,7419,Delivered,194.8,7.35,true,42,2.0.0,2026-09-18T12:00:00Z
20364,2026-09-04T15:00:00Z,T-06,S,Bhandup / Kanjurmarg / Powai,12000,1.65,7419,Delivered,182.2,7.33,true,42,2.0.0,2026-09-18T12:00:00Z
20365,2026-09-04T08:00:00Z,T-01,R/N,Dahisar / Mandapeshwar,10000,17.59,7419,Delivered,238.0,7.28,true,42,2.0.0,2026-09-18T12:00:00Z
20366,2026-09-04T13:00:00Z,T-07,F/N,Matunga / Sion / Wadala,10000,3.88,7419,Delivered,224.7,7.44,true,42,2.0.0,2026-09-18T12:00:00Z
20367,2026-09-04T12:00:00Z,T-01,K/W,Andheri West / Versova,10000,6.43,7419,Delivered,208.0,7.61,true,42,2.0.0,2026-09-18T12:00:00Z
20368,2026-09-04T11:00:00Z,T-07,R/S,Kandivali West & East,10000,14.25,7419,Delivered,169.4,7.33,true,42,2.0.0,2026-09-18T12:00:00Z
20369,2026-09-04T12:00:00Z,T-01,R/N,Dahisar / Mandapeshwar,10000,17.96,7419,Delivered,196.0,7.32,true,42,2.0.0,2026-09-18T12:00:00Z
20370,2026-09-04T08:00:00Z,T-05,M/E,Govandi / Mankhurd / Shivaji Nagar,8000,4.71,7419,Delivered,169.3,7.18,true,42,2.0.0,2026-09-18T12:00:00Z
20371,2026-09-04T15:00:00Z,T-04,M/W,Chembur West / Tilak Nagar,10000,3.38,7419,Delivered,207.5,7.2,true,42,2.0.0,2026-09-18T12:00:00Z
20372,2026-09-04T12:00:00Z,T-03,D,Malabar Hill / Walkeshwar,8000,7.19,7419,Delivered,162.7,7.34,true,42,2.0.0,2026-09-18T12:00:00Z
20373,2026-09-04T16:00:00Z,T-02,P/N,Malad / Marve / Malvani,12000,12.54,7419,Delivered,194.0,7.11,true,42,2.0.0,2026-09-18T12:00:00Z
20374,2026-09-04T14:00:00Z,T-04,T,Mulund / Nahur,10000,3.68,7419,Delivered,234.3,7.73,true,42,2.0.0,2026-09-18T12:00:00Z
20375,2026-09-04T09:00:00Z,T-07,G/N,Dharavi / Mahim / Dadar West,10000,3.63,7419,Delivered,208.7,7.52,true,42,2.0.0,2026-09-18T12:00:00Z
20376,2026-09-04T11:00:00Z,T-06,C,Marine Lines / Chandanwadi,12000,6.02,7419,Delivered,224.3,7.68,true,42,2.0.0,2026-09-18T12:00:00Z
20377,2026-09-04T09:00:00Z,T-01,P/N,Malad / Marve / Malvani,10000,11.27,7419,Delivered,233.6,7.35,true,42,2.0.0,2026-09-18T12:00:00Z
20378,2026-09-05T19:00:00Z,T-09,K/E,Andheri East / Marol,8000,3.84,7419,Delivered,195.3,7.62,true,42,2.0.0,2026-09-18T12:00:00Z
20379,2026-09-05T08:00:00Z,T-05,S,Bhandup / Kanjurmarg / Powai,8000,0.79,7419,Delivered,176.7,7.61,true,42,2.0.0,2026-09-18T12:00:00Z
20380,2026-09-05T19:00:00Z,T-02,H/E,Bandra East / Santacruz East,12000,5.07,7419,Delivered,209.8,7.66,true,42,2.0.0,2026-09-18T12:00:00Z
20381,2026-09-05T15:00:00Z,T-05,R/S,Kandivali West & East,8000,13.03,7419,Delivered,161.3,7.45,true,42,2.0.0,2026-09-18T12:00:00Z
20382,2026-09-05T12:00:00Z,T-10,P/N,Malad / Marve / Malvani,10000,12.25,7419,Delivered,168.2,7.74,true,42,2.0.0,2026-09-18T12:00:00Z
20383,2026-09-05T11:00:00Z,T-07,M/E,Govandi / Mankhurd / Shivaji Nagar,10000,4.95,7419,Delivered,213.4,7.17,true,42,2.0.0,2026-09-18T12:00:00Z
20384,2026-09-05T15:00:00Z,T-07,H/W,Bandra West / Khar,10000,7.18,7419,Delivered,200.8,7.54,true,42,2.0.0,2026-09-18T12:00:00Z
20385,2026-09-05T12:00:00Z,T-10,M/W,Chembur West / Tilak Nagar,10000,4.3,7419,Delivered,228.7,7.53,true,42,2.0.0,2026-09-18T12:00:00Z
20386,2026-09-05T18:00:00Z,T-06,L,Kurla / Asalpha / Sakinaka,12000,6.07,7419,Delivered,173.2,7.8,true,42,2.0.0,2026-09-18T12:00:00Z
20387,2026-09-05T19:00:00Z,T-10,P/N,Malad / Marve / Malvani,10000,11.86,7419,Delivered,226.2,7.14,true,42,2.0.0,2026-09-18T12:00:00Z
20388,2026-09-05T19:00:00Z,T-02,N,Ghatkopar / Pant Nagar,12000,4.73,7419,Delivered,187.5,7.2,true,42,2.0.0,2026-09-18T12:00:00Z
20389,2026-09-05T12:00:00Z,T-01,H/W,Bandra West / Khar,10000,7.73,7419,Delivered,232.5,7.75,true,42,2.0.0,2026-09-18T12:00:00Z
20390,2026-09-05T13:00:00Z,T-07,K/W,Andheri West / Versova,10000,7.51,7419,Delivered,201.6,7.29,true,42,2.0.0,2026-09-18T12:00:00Z
20391,2026-09-05T13:00:00Z,T-04,S,Bhandup / Kanjurmarg / Powai,10000,1.49,7419,Delivered,222.5,7.44,true,42,2.0.0,2026-09-18T12:00:00Z
20392,2026-09-05T11:00:00Z,T-04,P/N,Malad / Marve / Malvani,10000,12.35,7419,Delivered,193.4,7.41,true,42,2.0.0,2026-09-18T12:00:00Z
20393,2026-09-05T11:00:00Z,T-01,K/W,Andheri West / Versova,10000,6.97,7419,Delivered,210.6,7.27,true,42,2.0.0,2026-09-18T12:00:00Z
20394,2026-09-05T08:00:00Z,T-09,H/W,Bandra West / Khar,8000,7.52,7419,Delivered,169.1,7.55,true,42,2.0.0,2026-09-18T12:00:00Z
20395,2026-09-05T14:00:00Z,T-06,H/E,Bandra East / Santacruz East,12000,6.06,7419,Delivered,223.7,7.34,true,42,2.0.0,2026-09-18T12:00:00Z
20396,2026-09-05T15:00:00Z,T-05,G/S,Worli / Lower Parel,8000,5.46,7419,Delivered,172.1,7.3,true,42,2.0.0,2026-09-18T12:00:00Z
20397,2026-09-06T18:00:00Z,T-06,M/E,Govandi / Mankhurd / Shivaji Nagar,12000,5.86,7419,Delivered,186.3,7.59,true,42,2.0.0,2026-09-18T12:00:00Z
20398,2026-09-06T09:00:00Z,T-01,R/S,Kandivali West & East,10000,14.55,7419,Delivered,204.4,7.35,true,42,2.0.0,2026-09-18T12:00:00Z
20399,2026-09-06T17:00:00Z,T-02,R/C,Borivali / Gorai,12000,14.9,7419,Delivered,213.3,7.57,true,42,2.0.0,2026-09-18T12:00:00Z
20400,2026-09-06T17:00:00Z,T-10,F/N,Matunga / Sion / Wadala,10000,3.38,7419,Delivered,236.8,7.5,true,42,2.0.0,2026-09-18T12:00:00Z
20401,2026-09-06T14:00:00Z,T-05,A,Colaba / Fort / Nariman Point,8000,7.79,7419,Delivered,191.8,7.63,true,42,2.0.0,2026-09-18T12:00:00Z
20402,2026-09-06T16:00:00Z,T-04,C,Marine Lines / Chandanwadi,10000,6.61,7419,Delivered,185.0,7.38,true,42,2.0.0,2026-09-18T12:00:00Z
20403,2026-09-06T09:00:00Z,T-07,B,Sandhurst Road / Dongri,10000,5.32,7419,Delivered,203.7,7.38,true,42,2.0.0,2026-09-18T12:00:00Z
20404,2026-09-06T09:00:00Z,T-04,F/N,Matunga / Sion / Wadala,10000,3.78,7419,Delivered,162.5,7.78,true,42,2.0.0,2026-09-18T12:00:00Z
20405,2026-09-06T18:00:00Z,T-02,G/N,Dharavi / Mahim / Dadar West,12000,4.58,7419,Delivered,186.3,7.15,true,42,2.0.0,2026-09-18T12:00:00Z
20406,2026-09-06T11:00:00Z,T-02,E,Byculla / Mazgaon / Nagpada,12000,5.23,7419,Delivered,179.1,7.6,true,42,2.0.0,2026-09-18T12:00:00Z
20407,2026-09-06T16:00:00Z,T-03,K/W,Andheri West / Versova,8000,7.02,7419,Delivered,225.5,7.55,true,42,2.0.0,2026-09-18T12:00:00Z
20408,2026-09-06T09:00:00Z,T-08,E,Byculla / Mazgaon / Nagpada,10000,4.65,7419,Delivered,216.4,7.57,true,42,2.0.0,2026-09-18T12:00:00Z
20409,2026-09-06T12:00:00Z,T-02,L,Kurla / Asalpha / Sakinaka,12000,6.88,7419,Delivered,227.9,7.69,true,42,2.0.0,2026-09-18T12:00:00Z
20410,2026-09-06T15:00:00Z,T-07,P/N,Malad / Marve / Malvani,10000,11.44,7419,Delivered,220.4,7.39,true,42,2.0.0,2026-09-18T12:00:00Z
20411,2026-09-06T16:00:00Z,T-08,F/N,Matunga / Sion / Wadala,10000,2.71,7419,Delivered,208.3,7.52,true,42,2.0.0,2026-09-18T12:00:00Z
20412,2026-09-06T15:00:00Z,T-10,P/N,Malad / Marve / Malvani,10000,12.28,7419,Delivered,199.0,7.63,true,42,2.0.0,2026-09-18T12:00:00Z
20413,2026-09-07T17:00:00Z,T-07,S,Bhandup / Kanjurmarg / Powai,10000,1.68,7419,Delivered,200.9,7.55,true,42,2.0.0,2026-09-18T12:00:00Z
20414,2026-09-07T15:00:00Z,T-07,G/N,Dharavi / Mahim / Dadar West,10000,3.67,7419,Delivered,178.0,7.64,true,42,2.0.0,2026-09-18T12:00:00Z
20415,2026-09-07T19:00:00Z,T-10,P/N,Malad / Marve / Malvani,10000,11.61,7419,Delivered,183.7,7.14,true,42,2.0.0,2026-09-18T12:00:00Z
20416,2026-09-07T15:00:00Z,T-10,M/E,Govandi / Mankhurd / Shivaji Nagar,10000,4.31,7419,Delivered,186.2,7.32,true,42,2.0.0,2026-09-18T12:00:00Z
20417,2026-09-07T17:00:00Z,T-01,S,Bhandup / Kanjurmarg / Powai,10000,0.81,7419,Delivered,165.7,7.23,true,42,2.0.0,2026-09-18T12:00:00Z
20418,2026-09-07T16:00:00Z,T-03,F/N,Matunga / Sion / Wadala,8000,3.32,7419,Delivered,233.8,7.28,true,42,2.0.0,2026-09-18T12:00:00Z
20419,2026-09-07T17:00:00Z,T-02,L,Kurla / Asalpha / Sakinaka,12000,6.53,7419,Delivered,163.8,7.65,true,42,2.0.0,2026-09-18T12:00:00Z
20420,2026-09-07T09:00:00Z,T-07,R/C,Borivali / Gorai,10000,16.3,7419,Delivered,206.7,7.58,true,42,2.0.0,2026-09-18T12:00:00Z
20421,2026-09-07T16:00:00Z,T-10,S,Bhandup / Kanjurmarg / Powai,10000,1.64,7419,Delivered,186.0,7.11,true,42,2.0.0,2026-09-18T12:00:00Z
20422,2026-09-07T19:00:00Z,T-09,M/W,Chembur West / Tilak Nagar,8000,4.68,7419,Delivered,175.0,7.67,true,42,2.0.0,2026-09-18T12:00:00Z
20423,2026-09-07T16:00:00Z,T-06,M/E,Govandi / Mankhurd / Shivaji Nagar,12000,4.97,7419,Delivered,186.5,7.4,true,42,2.0.0,2026-09-18T12:00:00Z
20424,2026-09-07T11:00:00Z,T-06,P/N,Malad / Marve / Malvani,12000,12.27,7419,Delivered,178.2,7.62,true,42,2.0.0,2026-09-18T12:00:00Z
20425,2026-09-07T09:00:00Z,T-02,R/C,Borivali / Gorai,12000,16.2,7419,Delivered,223.1,7.66,true,42,2.0.0,2026-09-18T12:00:00Z
20426,2026-09-07T08:00:00Z,T-01,E,Byculla / Mazgaon / Nagpada,10000,5.79,7419,Delivered,174.3,7.15,true,42,2.0.0,2026-09-18T12:00:00Z
20427,2026-09-07T16:00:00Z,T-06,R/C,Borivali / Gorai,12000,15.73,7419,Delivered,191.3,7.33,true,42,2.0.0,2026-09-18T12:00:00Z
20428,2026-09-07T12:00:00Z,T-03,G/S,Worli / Lower Parel,8000,4.82,7419,Delivered,213.4,7.65,true,42,2.0.0,2026-09-18T12:00:00Z
20429,2026-09-08T17:00:00Z,T-04,P/N,Malad / Marve / Malvani,10000,12.4,7419,Delivered,208.8,7.68,true,42,2.0.0,2026-09-18T12:00:00Z
20430,2026-09-08T08:00:00Z,T-03,H/E,Bandra East / Santacruz East,8000,5.79,7419,Delivered,206.2,7.17,true,42,2.0.0,2026-09-18T12:00:00Z
20431,2026-09-08T14:00:00Z,T-03,T,Mulund / Nahur,8000,3.51,7419,Delivered,200.1,7.3,true,42,2.0.0,2026-09-18T12:00:00Z
20432,2026-09-08T18:00:00Z,T-09,M/W,Chembur West / Tilak Nagar,8000,4.24,7419,Delivered,235.5,7.57,true,42,2.0.0,2026-09-18T12:00:00Z
20433,2026-09-08T11:00:00Z,T-01,R/S,Kandivali West & East,10000,14.63,7419,Delivered,161.9,7.54,true,42,2.0.0,2026-09-18T12:00:00Z
20434,2026-09-08T09:00:00Z,T-09,E,Byculla / Mazgaon / Nagpada,8000,5.19,7419,Delivered,235.0,7.57,true,42,2.0.0,2026-09-18T12:00:00Z
20435,2026-09-08T08:00:00Z,T-10,N,Ghatkopar / Pant Nagar,10000,5.54,7419,Delivered,178.6,7.16,true,42,2.0.0,2026-09-18T12:00:00Z
20436,2026-09-08T16:00:00Z,T-01,N,Ghatkopar / Pant Nagar,10000,4.08,7419,Delivered,182.4,7.33,true,42,2.0.0,2026-09-18T12:00:00Z
20437,2026-09-08T16:00:00Z,T-03,K/E,Andheri East / Marol,8000,3.13,7419,Delivered,224.5,7.29,true,42,2.0.0,2026-09-18T12:00:00Z
20438,2026-09-08T16:00:00Z,T-03,H/E,Bandra East / Santacruz East,8000,5.61,7419,Delivered,204.5,7.59,true,42,2.0.0,2026-09-18T12:00:00Z
20439,2026-09-08T19:00:00Z,T-09,P/N,Malad / Marve / Malvani,8000,11.08,7419,Delivered,194.3,7.48,true,42,2.0.0,2026-09-18T12:00:00Z
20440,2026-09-08T10:00:00Z,T-08,G/S,Worli / Lower Parel,10000,5.86,7419,Delivered,199.5,7.42,true,42,2.0.0,2026-09-18T12:00:00Z
20441,2026-09-08T08:00:00Z,T-02,P/S,Goregaon West & East,12000,9.71,7419,Delivered,231.3,7.45,true,42,2.0.0,2026-09-18T12:00:00Z
20442,2026-09-08T09:00:00Z,T-06,L,Kurla / Asalpha / Sakinaka,12000,5.97,7419,Delivered,235.1,7.66,true,42,2.0.0,2026-09-18T12:00:00Z
20443,2026-09-08T17:00:00Z,T-04,F/S,Parel / Sewri / Lalbaug,10000,3.26,7419,Delivered,216.2,7.59,true,42,2.0.0,2026-09-18T12:00:00Z
20444,2026-09-09T09:00:00Z,T-03,N,Ghatkopar / Pant Nagar,8000,5.53,7419,Delivered,168.8,7.72,true,42,2.0.0,2026-09-18T12:00:00Z
20445,2026-09-09T17:00:00Z,T-07,B,Sandhurst Road / Dongri,10000,5.11,7419,Delivered,177.7,7.58,true,42,2.0.0,2026-09-18T12:00:00Z
20446,2026-09-09T12:00:00Z,T-10,F/N,Matunga / Sion / Wadala,10000,4.0,7419,Delivered,162.3,7.41,true,42,2.0.0,2026-09-18T12:00:00Z
20447,2026-09-09T18:00:00Z,T-01,C,Marine Lines / Chandanwadi,10000,7.05,7419,Delivered,192.7,7.34,true,42,2.0.0,2026-09-18T12:00:00Z
20448,2026-09-09T11:00:00Z,T-05,G/N,Dharavi / Mahim / Dadar West,8000,3.67,7419,Delivered,227.7,7.74,true,42,2.0.0,2026-09-18T12:00:00Z
20449,2026-09-09T19:00:00Z,T-04,M/E,Govandi / Mankhurd / Shivaji Nagar,10000,5.39,7419,Delivered,198.8,7.31,true,42,2.0.0,2026-09-18T12:00:00Z
20450,2026-09-09T10:00:00Z,T-01,P/N,Malad / Marve / Malvani,10000,11.79,7419,Delivered,161.4,7.62,true,42,2.0.0,2026-09-18T12:00:00Z
20451,2026-09-09T19:00:00Z,T-03,F/N,Matunga / Sion / Wadala,8000,3.6,7419,Delivered,176.9,7.72,true,42,2.0.0,2026-09-18T12:00:00Z
20452,2026-09-09T08:00:00Z,T-05,T,Mulund / Nahur,8000,3.71,7419,Delivered,194.6,7.27,true,42,2.0.0,2026-09-18T12:00:00Z
20453,2026-09-09T14:00:00Z,T-09,P/S,Goregaon West & East,8000,9.41,7419,Delivered,171.6,7.29,true,42,2.0.0,2026-09-18T12:00:00Z
20454,2026-09-09T15:00:00Z,T-06,M/E,Govandi / Mankhurd / Shivaji Nagar,12000,5.29,7419,Delivered,236.5,7.22,true,42,2.0.0,2026-09-18T12:00:00Z
20455,2026-09-09T18:00:00Z,T-04,M/E,Govandi / Mankhurd / Shivaji Nagar,10000,4.57,7419,Delivered,215.6,7.1,true,42,2.0.0,2026-09-18T12:00:00Z
20456,2026-09-09T14:00:00Z,T-03,A,Colaba / Fort / Nariman Point,8000,8.23,7419,Delivered,233.7,7.54,true,42,2.0.0,2026-09-18T12:00:00Z
20457,2026-09-09T11:00:00Z,T-09,D,Malabar Hill / Walkeshwar,8000,7.99,7419,Delivered,174.4,7.35,true,42,2.0.0,2026-09-18T12:00:00Z
20458,2026-09-09T19:00:00Z,T-03,H/W,Bandra West / Khar,8000,6.66,7419,Delivered,164.8,7.2,true,42,2.0.0,2026-09-18T12:00:00Z
20459,2026-09-09T12:00:00Z,T-04,H/E,Bandra East / Santacruz East,10000,5.82,7419,Delivered,225.1,7.11,true,42,2.0.0,2026-09-18T12:00:00Z
20460,2026-09-09T19:00:00Z,T-05,F/S,Parel / Sewri / Lalbaug,8000,4.39,7419,Delivered,220.6,7.73,true,42,2.0.0,2026-09-18T12:00:00Z
20461,2026-09-09T15:00:00Z,T-06,G/N,Dharavi / Mahim / Dadar West,12000,4.65,7419,Delivered,217.5,7.17,true,42,2.0.0,2026-09-18T12:00:00Z
20462,2026-09-09T16:00:00Z,T-06,M/W,Chembur West / Tilak Nagar,12000,3.77,7419,Delivered,210.6,7.69,true,42,2.0.0,2026-09-18T12:00:00Z
20463,2026-09-10T14:00:00Z,T-01,L,Kurla / Asalpha / Sakinaka,10000,6.63,7419,Delivered,207.0,7.38,true,42,2.0.0,2026-09-18T12:00:00Z
20464,2026-09-10T16:00:00Z,T-02,S,Bhandup / Kanjurmarg / Powai,12000,2.19,7419,Delivered,223.3,7.66,true,42,2.0.0,2026-09-18T12:00:00Z
20465,2026-09-10T14:00:00Z,T-04,L,Kurla / Asalpha / Sakinaka,10000,6.93,7419,Delivered,165.5,7.46,true,42,2.0.0,2026-09-18T12:00:00Z
20466,2026-09-10T08:00:00Z,T-04,N,Ghatkopar / Pant Nagar,10000,5.17,7419,Delivered,193.5,7.39,true,42,2.0.0,2026-09-18T12:00:00Z
20467,2026-09-10T09:00:00Z,T-01,F/N,Matunga / Sion / Wadala,10000,3.46,7419,Delivered,229.1,7.73,true,42,2.0.0,2026-09-18T12:00:00Z
20468,2026-09-10T19:00:00Z,T-03,G/N,Dharavi / Mahim / Dadar West,8000,3.6,7419,Delivered,197.0,7.55,true,42,2.0.0,2026-09-18T12:00:00Z
20469,2026-09-10T16:00:00Z,T-06,R/N,Dahisar / Mandapeshwar,12000,17.84,7419,Delivered,204.5,7.77,true,42,2.0.0,2026-09-18T12:00:00Z
20470,2026-09-10T10:00:00Z,T-09,E,Byculla / Mazgaon / Nagpada,8000,5.31,7419,Delivered,171.2,7.75,true,42,2.0.0,2026-09-18T12:00:00Z
20471,2026-09-10T18:00:00Z,T-10,R/N,Dahisar / Mandapeshwar,10000,17.22,7419,Delivered,171.2,7.58,true,42,2.0.0,2026-09-18T12:00:00Z
20472,2026-09-10T09:00:00Z,T-01,G/N,Dharavi / Mahim / Dadar West,10000,3.78,7419,Delivered,160.4,7.61,true,42,2.0.0,2026-09-18T12:00:00Z
